tweetDate,content,twitterProfile,tweetUrl,timestamp,query,parsed_tweetDate,date_only
Sun Aug 23 02:00:59 +0000 2020,"#حداد_شهيدات_الغدر_الذكوري 
#تسقط #الابوية
#صرخات_احلام 
#رشا_بسيس 
#اسراء_غريب 
#إصباح_المهدي
والفائمة تطول 
#قضايا_اللاشرف 
#صرخة_عشتار 
تدوي 
يسقط النظام #الابوي https://t.co/StRRaLUJUE",https://twitter.com/DollySarkasmo,https://twitter.com/DollySarkasmo/status/1297353108935380993,2025-04-08T12:22:28.839Z,#صرخات_احلام,2020-08-23 02:00:59+00:00,2020-08-23
Fri Jan 22 09:28:27 +0000 2021,"#مفقوده_الخرج_قمر
"" لا تقتل النساء من الغرباء، و لا من قطاع الطرق، و لا من اللصوص، إنهن يقتلن من أكثر الناس قرباً، و في أكثر الأماكن إطمئنان للإنسان، يقتلن في غرفهن و منازلهن.""  

#صرخات_احلام https://t.co/EgW4IDWEXy
https://t.co/ahDdXg7czM",https://twitter.com/Alex38376673,https://twitter.com/Alex38376673/status/1352548673851445248,2025-04-08T12:22:28.839Z,#صرخات_احلام,2021-01-22 09:28:27+00:00,2021-01-22
Thu Jul 23 07:09:45 +0000 2020,من تعليقات الفيسبوك حول اعتصام/وقفة #صرخات_الاردنيات #صرخات_احلام https://t.co/UYHVWSc4Ru,https://twitter.com/xHamzaTal,https://twitter.com/xHamzaTal/status/1286196786953158673,2025-04-08T12:22:28.839Z,#صرخات_احلام,2020-07-23 07:09:45+00:00,2020-07-23
Thu Jul 23 01:14:37 +0000 2020,"مايحدث في عالمنا العربي من ظلم للنساء يؤكد بأننا سنبقى دوماً في آخر الصف 
رحم الله روح الضحية أحلام
وتباً وألف تباً لقانون بلادنا الذي لايحمي النساء من الأشرار  #صرخات_احلام",https://twitter.com/barfan90,https://twitter.com/barfan90/status/1286107417605017601,2025-04-08T12:22:28.839Z,#صرخات_احلام,2020-07-23 01:14:37+00:00,2020-07-23
Fri Jul 24 10:34:12 +0000 2020,"سؤال 
لماذا عندما يتحول المسلم إلى المسيحية يلاقي الدعم و الحماية و عندما يحدث العكس يستباح دمه و لا يجد الحماية؟ 
دماءهم في أعناق أولي الأمر...
#صرخات_احلام",https://twitter.com/a_altaleb_74,https://twitter.com/a_altaleb_74/status/1286610627797159937,2025-04-08T12:22:28.839Z,#صرخات_احلام,2020-07-24 10:34:12+00:00,2020-07-24
Wed Jul 22 19:21:04 +0000 2020,Read about it! We need to honor her memory #صرخات_احلام #صرخات_الاردنيات,https://twitter.com/Shogh_Dogh,https://twitter.com/Shogh_Dogh/status/1286018442957656067,2025-04-08T12:22:28.839Z,#صرخات_احلام,2020-07-22 19:21:04+00:00,2020-07-22
Thu Jul 23 12:27:29 +0000 2020,"كانت السيدة فاطمة الزهراء رضي الله عنها تشبه النبي صلى الله عليه وآله وسلم في مشيتها، وكان إذا رآها الحبيب صلوات ربي وسلامه عليه وآله وسلم قادمة عليه هش وفرح وأجلسها في مكانه
وقال #صلى_الله_عليه_وسلم""من رغب  عن سنتي فليس مني
#وطن_يَقرأ_ويُقرأ 
#صرخات_الاردنيات 
#صرخات_احلام",https://twitter.com/ereaqatj5,https://twitter.com/ereaqatj5/status/1286276747831451650,2025-04-08T12:22:28.839Z,#صرخات_احلام,2020-07-23 12:27:29+00:00,2020-07-23
Thu Jul 23 12:53:45 +0000 2020,"علينا ان نكون شديدي الحذر من اليافطات الكبير والشعارات البراقة، لانهم يقصدون حرية للمرأة وفق الشعار واليافطة، انما يريدون حرية الوصول للمرأة
#الأردن #وطن_يَقرأ_ويُقرأ 
#صرخات_الاردنيات 
#صرخات_احلام",https://twitter.com/ereaqatj5,https://twitter.com/ereaqatj5/status/1286283360999006211,2025-04-08T12:22:28.839Z,#صرخات_احلام,2020-07-23 12:53:45+00:00,2020-07-23
Tue Jan 26 23:27:44 +0000 2021,"وَإِذَا الْمَوْءُودَةُ سُئِلَتْ بِأَيِّ ذَنْبٍ قُتِلَتْ 
#صرخات_أحلام 
#بنت_مستشفى_الجامعه
#سيدة_ماركا_وجنينها  
#اسراء_غريب",https://twitter.com/RuwaaShouli,https://twitter.com/RuwaaShouli/status/1354209436177473536,2025-04-08T12:22:28.839Z,#صرخات_احلام,2021-01-26 23:27:44+00:00,2021-01-26
Tue Dec 15 02:46:53 +0000 2020,"""لماذا سميتني أحلام، وأنت الذي دفنت كُلّ أحلامي؟ أم أنك كنت تعلم عندما وهبتني للحياة، أن البقاء فيها كان حلمًا، وأن الموت هو الحقيقة"" #صرخات_احلام",https://twitter.com/halmutairii44,https://twitter.com/halmutairii44/status/1338676875766411264,2025-04-08T12:22:28.840Z,#صرخات_احلام,2020-12-15 02:46:53+00:00,2020-12-15
Thu Jul 23 18:04:08 +0000 2020,"#بكسر_التاء - #جرائم_قتل_النساء لا تحدث فجأة. بل غالباً ما تكون تراكماً لعنف منزلي يُمارس على المرأة بشكل متكرّر.
شاهدوا الحلقة كاملة على يوتيوب: https://t.co/NvvxyneWIR 
#صرخات_احلام
#صرخات_الاردنيات
@Hala_Deeb https://t.co/X2JZ9v9N3D",https://twitter.com/bekasrtaa,https://twitter.com/bekasrtaa/status/1286361471149113345,2025-04-08T12:22:28.840Z,#صرخات_احلام,2020-07-23 18:04:08+00:00,2020-07-23
Thu Jan 21 18:35:37 +0000 2021,الطبيبة التي فقدت حياتها أثناء عملية بعيادة طبية والطالبة الجامعية الغائبة عن الوعي نتيجة #عنف_اسري وغيرهن.واحلام و..... و... و  كلهن. هن ضحايا لماذا؟؟؟؟ والي متى؟؟ #تضامن_النساء #الأردن #abused #بنت_مستشفى_الجامعة #قتل_النساء #صرخات_احلام #صرخات_الاردنيات,https://twitter.com/MajidaHAshour,https://twitter.com/MajidaHAshour/status/1352323986412204037,2025-04-08T12:22:28.840Z,#صرخات_احلام,2021-01-21 18:35:37+00:00,2021-01-21
Tue Aug 18 20:58:48 +0000 2020,حينما تكون مكبل اليدين،،، لاتقدر على شئ تجاهه،،، تلجأ لرب العباد،،،اللهم هون عليه،،،خذ بيديه،،عن كل لحظة ألم،، تردد،، شك بقدراته،،اللهم أرزقه قوةً ليكمل بها رحلته،،خذ بيده في عالم الموجود،، إمنحه الصدارة،،اليقين،، بك يا الله،،تحول ماجمعه العالم من صخور،، طريقاً ممهد #صرخات_احلام,https://twitter.com/albader899,https://twitter.com/albader899/status/1295827510018662401,2025-04-08T12:22:28.840Z,#صرخات_احلام,2020-08-18 20:58:48+00:00,2020-08-18
Mon Dec 14 09:30:56 +0000 2020,"صرخات #اسراء_غريب و #صرخات_أحلام وكل صرخات النساء المغدورات لن تنسى ولن نسمح بأن تنسى، أصواتهن ستبقى تدوي في رؤوس القتلة والمجرمين، أصواتهن عار على كل من تجرد من إنسانيته ويبرر للقتل باسم ""الشرف""",https://twitter.com/osamaessa2,https://twitter.com/osamaessa2/status/1338416171729739778,2025-04-08T12:22:28.840Z,#صرخات_احلام,2020-12-14 09:30:56+00:00,2020-12-14
Thu Jul 23 20:29:37 +0000 2020,"هي من الأصل لا تحب رفع الشعارات، ولا تود أن تطمس هوية أحد، إنما تريد أن تشعر بأنها كائن مكرم حر في اختياراته، كائن محفوظ الهوية عزيز النفس والمكانة، لا تريد أن تشعر أنها مستضعفة في دنياها، وأن أدنى حقوقها في الحياة مستباحة وهذه كل الحكاية . . 

#صرخات_احلام #صرخات_اردنيات #عمان",https://twitter.com/osamashajrawi,https://twitter.com/osamashajrawi/status/1286398081362276353,2025-04-08T12:22:28.840Z,#صرخات_احلام,2020-07-23 20:29:37+00:00,2020-07-23
Thu Jul 23 18:06:53 +0000 2020,#الايمان بقضية ما التعاطف معها ودعمها لا يشترط ان تكون من حملة #جنسيه موطنها ففي #الغرب تخرج الكثير من المظاهرات الداعمه لقضايا مختلفه كالقضية الفلسطينيه مثلا يشارك بها اناس من مختلف الحنسيات وحتى اليهود الذين يختلفون مع سياسة ساستهم #احنبيه #صرخات_احلام https://t.co/dOFCQogiFt,https://twitter.com/OlaAlmasri,https://twitter.com/OlaAlmasri/status/1286362162538196995,2025-04-08T12:22:28.840Z,#صرخات_احلام,2020-07-23 18:06:53+00:00,2020-07-23
Wed Aug 19 15:06:25 +0000 2020,ذو ذنب عظيم من قتل طموح إنسان،،، من كان عائقاً،،،، من وأد الفكرة،،،، وناح عليها،،، من رفع الراية ،،، وأعلن النتيجة،،،، قبل أن تبتدأ #صرخات_احلام,https://twitter.com/albader899,https://twitter.com/albader899/status/1296101218809516038,2025-04-08T12:22:28.840Z,#صرخات_احلام,2020-08-19 15:06:25+00:00,2020-08-19
