tweetDate,content,twitterProfile,tweetUrl,timestamp,query,error
Sat Jan 21 11:13:23 +0000 2023,"بلقيس تقول اول مره اشعر اني independent 

ماراح ننسى التغريدة الي كتبتيها عن المرحومة #إسراء_غريب",https://twitter.com/anfalalobaidli,https://twitter.com/anfalalobaidli/status/1616755836419989504,2025-04-09T17:52:53.331Z,#إسراء_غريب,
Mon Mar 01 13:25:34 +0000 2021,"كل هاشتاق قمتوا فيه بينسي مع الايام مو بس انتحار هالطفل.
#عبدالعزيز_حمود_بريدان_العتيبي 
#الحرية_لابتهال_الشلال_العنزي 
#الحرية_لحنظل 
#انتحار_شاب_بدون 
#هاجر_العاصي 
#اسراء_غريب 
#غنى_العتيبي 
وغيرهم الكثير.",https://twitter.com/h467x__,https://twitter.com/h467x__/status/1366379085111431168,2025-04-09T17:52:53.331Z,#إسراء_غريب,
Mon Aug 19 10:16:42 +0000 2024,"نشكر الجيش الاسرائيلي 🇮🇱الذي يقوم بتطهير العالم من ارهاب الفلسطزيات و الفلسطز الي حدهم يناضلوا بكضية من ورا الشاشة 🧕🏼و ابو عبيدة من المجاري مغطي وجه🐀

نذكر الإرهابية  ب #اسراء_غريب و انتشار جرائم الشرف و كيف وجهها مدعوس من المكاومة بعد ان وشت بها قريبتها 💩 https://t.co/qbyyq0IhYJ",https://twitter.com/RightWingFemit,https://twitter.com/RightWingFemit/status/1825476981359825038,2025-04-09T17:52:53.331Z,#إسراء_غريب,
Tue Feb 23 20:32:38 +0000 2021,"#اسراء_غريب
#حق_اسراء_غريب_بضيع
#قتلوا_اسراء_مرتين",https://twitter.com/Leensal25,https://twitter.com/Leensal25/status/1364312232507695109,2025-04-09T17:52:53.331Z,#إسراء_غريب,
Wed Feb 24 09:44:25 +0000 2021,"انا عنجد مبسوطة انك من النساء الي عايشات بامان وماخدات حقوقهم.
بس بنفس الوقت محزن انك عم تتجاهلي النساء الاخريات.
صرخة #اسراء_غريب محفوظة بعقلونا واهلها الي كان لازم يحافظو عليها سلبوها حياتها.
#قتلوا_اسراء_مرتين لما القضاء اطلق سراح المجرمين. 
اسراء وغيرها بحتاجو الفيمنست.",https://twitter.com/Yara3arth,https://twitter.com/Yara3arth/status/1364511492683497473,2025-04-09T17:52:53.331Z,#إسراء_غريب,
Wed Jan 27 18:48:11 +0000 2021,"#بنت_مستشفى_الجامعة
#سيدة_ماركا_وجنينها
#قانون_أردني_رادع
#لا_لاسقاط_الحق_الشخصي
#تشريع_قانون_للعنف_الأسري
#صرخات_أحلام
#اسراء_غريب
#نطالب_بإعدام_قاتل_أخته https://t.co/Q4jbksGTND",https://twitter.com/Lin244,https://twitter.com/Lin244/status/1354501472982093827,2025-04-09T17:52:55.689Z,#إسراء_غريب,
Sun Jun 26 17:22:48 +0000 2022,ماراح يأدب اشباه الرجال ولا راح يأدب اي رجل يفكر انه يقدم على قتل انثى اطهر منه غير الاعدام والقصاص غير ذلك لن نقبل (178) وَلَكُمْ فِي الْقِصَاصِ حَيَاةٌ يَا أُولِي الْأَلْبَابِ لَعَلَّكُمْ تَتَّقُونَ (179) #اسراء_غريب #نيرة_أشرف #ايمان_رشيد #فرح_اكبر #لبنى_منصور  #عزاء_النساء https://t.co/78R5jIFq5B,https://twitter.com/AliisAlex,https://twitter.com/AliisAlex/status/1541109736417927172,2025-04-09T17:52:55.689Z,#إسراء_غريب,
Sat Jun 25 05:23:03 +0000 2022,"الرحمة على أرواح النساء اللواتي لا نعرفهن، اللواتي سُلبت طمأنينة قلوبهن وحريتهن وزهقت أرواحهن ودفنت أجسادهن وهنّ مذعورات ولم يرتكبن أي ذنب ، الرحمة لهن والعزاء لنا. 💔

""وإذا الموؤدة سئلت بأي ذنب قتلت "". 💔

#رومينا
#اسراء_غريب 
#نيرة_أشرف 
#فتاة_الحسكة
#ايمان_ارشيد https://t.co/ISiHmo05S0",https://twitter.com/m_khamayseh7,https://twitter.com/m_khamayseh7/status/1540566219153199105,2025-04-09T17:52:55.689Z,#إسراء_غريب,
Thu Feb 18 16:17:33 +0000 2021,"#تفاعلكم: غضب في #فلسطين بعد الإفراج عن المتهمين بقتل #إسراء_غريب!!

المزيد من التفاصيل 👇🏽
https://t.co/zb3WSODkCW https://t.co/dt9LSoTiyY",https://twitter.com/tafa3olcom,https://twitter.com/tafa3olcom/status/1362436100879495179,2025-04-09T17:52:55.689Z,#إسراء_غريب,
Tue Feb 23 11:10:55 +0000 2021,"ظلم وجهل 
#اسراء_غريب",https://twitter.com/SHay1468,https://twitter.com/SHay1468/status/1364170869581430784,2025-04-09T17:52:55.689Z,#إسراء_غريب,
